,text,time,location,source,like_count,quote_count,reply_count,retweet_count,lang,split_text
1837,share cut earn forecast yesterday drop also,2022-05-24,NYC Metro & South Florida,Twitter Web App,0,0,1,0,en,share cut earn forecast yesterday drop also
1838,us open fall snap sound alarm profit warn fuel fear spend peak tech stock,2022-05-24,🇺🇸,dlvr.it,0,0,0,0,en,us open fall snap sound alarm profit warn fuel fear spend peak tech stock
1839,us open fall snap sound alarm profit warn fuel fear spend peak,2022-05-24,,Sprinklr Publishing,6,0,1,3,en,us open fall snap sound alarm profit warn fuel fear spend peak
1841,us open fall snap sound alarm profit warn fuel fear spend peak,2022-05-24,London,Sprinklr Publishing,0,0,0,0,en,us open fall snap sound alarm profit warn fuel fear spend peak
1842,us open fall snap sound alarm profit warn fuel fear spend peak,2022-05-24,London,Sprinklr Publishing,0,0,0,1,en,us open fall snap sound alarm profit warn fuel fear spend peak
1843,hey go start think rather sign,2022-05-24,"Borsetshire, England, UK",Twitter Web App,0,0,0,0,en,hey go start think rather sign
1844,fall tech stock profit warn,2022-05-24,Seychelles,Twitter Web App,0,0,0,0,en,fall tech stock profit warn
1846,els start move price predict,2022-05-24,,Twitter for iPhone,0,0,0,0,en,els start move price predict
1849,support board pursuit nation,2022-05-24,Canada,Twitter Web App,0,0,0,0,en,support board pursuit nation
1850,hate merchant audio record,2022-05-24,Canada,Twitter Web App,0,0,0,0,en,hate merchant audio record
1852,fascist love speech crime,2022-05-24,,Twitter Web App,0,0,0,0,en,fascist love speech crime
1854,buy know reason bid,2022-05-24,"Sun Prairie, WI",Twitter for iPhone,0,0,0,0,en,buy know reason bid
1857,good idea late time tell,2022-05-24,USA,Twitter for Android,0,0,0,0,en,good idea late time tell
1858,real organ soap,2022-05-24,USA,Twitter Web App,2,0,4,0,en,real organ soap
1859,like bought,2022-05-24,,Twitter Web App,0,0,0,0,en,like bought
1862,musk billion dollar exit chart,2022-05-24,"Auckland, New Zealand",TradingView,3,0,0,1,en,musk billion dollar exit chart
1863,via ye ride model,2022-05-24,USA,Twitter Web App,1,2,2,0,en,via ye ride model
1864,great mind discuss idea mind discuss event small mind discuss soap,2022-05-24,USA,Twitter Web App,1,1,4,0,en,great mind discuss idea mind discuss event small mind discuss soap
1865,egg one basket long control happen basket,2022-05-24,USA,LinkedIn,0,1,1,0,en,egg one basket long control happen basket
1866,organ pillow,2022-05-24,USA,LinkedIn,0,2,1,0,en,organ pillow
1867,oversold may reach goal chart,2022-05-24,,TradingView,0,0,0,0,en,oversold may reach goal chart
1868,attach cartoon label oh yeah dissent liber dogma,2022-05-24,USA,Twitter Web App,0,0,0,0,en,attach cartoon label oh yeah dissent liber dogma
1869,like said pin price find much love well spent let,2022-05-24,$AMC ,Twitter for iPhone,0,0,0,0,en,like said pin price find much love well spent let
1872,real still platform one job went moon,2022-05-25,,Twitter for iPhone,0,0,0,0,en,real still platform one job went moon
1873,staff channel understand like,2022-05-25,"Los Angeles, CA",Twitter for iPhone,0,0,0,0,en,staff channel understand like
1874,check super hero book first edit,2022-05-25,USA,Twitter Web App,3,0,1,0,en,check super hero book first edit
1881,,2022-05-25,USA,Twitter Web App,1,0,0,0,en,
1882,clip via news mislead,2022-05-25,DeCenterized Tokyo🗼⇄NY🗽,Twitter for iPhone,0,0,1,0,en,clip via news mislead
1883,final make life soap,2022-05-25,USA,Twitter Web App,3,0,1,0,en,final make life soap
1884,earn much money trade tech giant stock alpha via,2022-05-25,"California, USA",Twitter Web App,0,0,0,0,en,earn much money trade tech giant stock alpha via
1886,,2022-05-25,"Prince Albert, Saskatchewan",Twitter Web App,0,0,0,0,en,
1898,deal get news stock,2022-05-25,"Vancouver, British Columbia",Twitter for Android,0,0,2,0,en,deal get news stock
1899,,2022-05-25,"Vancouver, British Columbia",Twitter for Android,1,0,1,0,en,
1901,,2022-05-25,🇺🇸,Twitter for iPhone,0,0,0,0,en,
1907,jump bid billion deal seek fund,2022-05-25,,Twitter Web App,0,0,0,0,en,jump bid billion deal seek fund
1908,stock sale,2022-05-25,,Twitter Web App,4,0,0,0,en,stock sale
1921,good news hour,2022-05-25,Argentina,Twitter for iPhone,6,0,0,1,en,good news hour
1923,jack beanstalk gone board great job nice run,2022-05-25,United States,Twitter Web App,2,0,1,0,en,jack beanstalk gone board great job nice run
1924,share still bid quit,2022-05-25,"London, England",Twitter for iPhone,7,0,2,0,en,share still bid quit
1925,still need lithium invest,2022-05-25,"South East, England",Twitter for iPhone,0,0,0,0,en,still need lithium invest
1926,,2022-05-25,USA,Twitter Web App,1,0,1,0,en,
1929,price reject may also see last chart share,2022-05-25,📍BackUp Account @rafaela_rigo,Twitter for iPhone,0,0,0,0,en,price reject may also see last chart share
1930,,2022-05-25,USA,Twitter Web App,0,2,0,0,en,
1932,pie enrich wheat flour almond flour peach,2022-05-25,,Twitter Web App,0,0,0,0,en,pie enrich wheat flour almond flour peach
1933,,2022-05-25,,Twitter Web App,0,0,0,0,en,
1934,week watch,2022-05-25,,Wall Street Mooners,0,0,0,0,en,week watch
1935,watch snap call trade flow market,2022-05-25,,Twitter for Android,0,0,0,0,en,watch snap call trade flow market
1937,watch call trade flow market,2022-05-25,,Twitter for Android,0,0,0,0,en,watch call trade flow market
1938,watch call trade flow market,2022-05-25,,Twitter for Android,1,1,0,1,en,watch call trade flow market
1939,much lost hold,2022-05-25,Earth and beyond ,Twitter Web App,0,0,0,0,en,much lost hold
1940,test rang sat,2022-05-25,,Twitter for iPhone,0,0,0,0,en,test rang sat
1941,true behind deal think drop,2022-05-25,"14 Haroshet, Raanana, Israel",Twitter Web App,1,0,0,0,en,true behind deal think drop
1942,island light float boundless ocean human could explain,2022-05-25,London 🇬🇧,Twitter for Android,0,0,0,0,en,island light float boundless ocean human could explain
1943,test rang sat,2022-05-25,,Twitter for iPhone,2,0,2,1,en,test rang sat
1944,fun virgin media,2022-05-25,Dublin/New York,Twitter Web App,0,0,0,0,en,fun virgin media
1946,us stock market recent fall mess hard invest would b,2022-05-25,,Twitter Web App,0,0,0,0,en,us stock market recent fall mess hard invest would b
1947,work way top mention last hour via,2022-05-25,,topstonks,0,0,0,0,en,work way top mention last hour via
1948,hey call option good,2022-05-25,🏠,Twitter for Android,0,0,0,0,en,hey call option good
1949,pie enrich wheat flour almond flour peach short,2022-05-25,USA,Twitter Web App,5,2,0,1,en,pie enrich wheat flour almond flour peach short
1950,tire pretend,2022-05-25,,Twitter for Android,0,0,0,0,en,tire pretend
1951,one mention last hour via,2022-05-25,,topstonks,0,0,0,0,en,one mention last hour via
1953,video game social media platform retail fault,2022-05-25,,Twitter for Android,0,0,0,0,en,video game social media platform retail fault
1955,moment cancel deal jump begin let doge,2022-05-25,"Amsterdam, Nederland",Twitter for iPhone,1,0,0,0,en,moment cancel deal jump begin let doge
1956,not drop bid,2022-05-25,"Cape Naples, FL",TweetDeck,0,0,0,0,en,not drop bid
1958,mother day gift doge,2022-05-25,,Twitter Web App,0,0,0,0,en,mother day gift doge
1959,time inspect made need p,2022-05-25,Australia,Twitter Web App,0,0,0,0,en,time inspect made need p
1960,sign away offer,2022-05-25,Australia,Twitter Web App,0,0,0,0,en,sign away offer
1963,mother day gift doge,2022-05-26,,Twitter Web App,0,0,0,0,en,mother day gift doge
1966,clip via origin tweet news,2022-05-26,DeCenterized Tokyo🗼⇄NY🗽,Twitter for iPhone,2,0,1,0,en,clip via origin tweet news
1976,entrepreneur agre buy bid,2022-05-26,"Manchester, England",Twitter for iPhone,0,0,0,0,en,entrepreneur agre buy bid
1977,china top photo site launch platform oversea via,2022-05-26,"Manchester, England",Twitter for iPhone,0,0,0,0,en,china top photo site launch platform oversea via
1979,pay million fine sold user data via,2022-05-26,"Manchester, England",Twitter for iPhone,0,0,0,0,en,pay million fine sold user data via
1980,,2022-05-26,"Manchester, England",Twitter for iPhone,0,0,0,0,en,
1981,enter call strike limit buy exit hour limit sal,2022-05-26,"New York, NY",Zapier.com,0,0,0,0,en,enter call strike limit buy exit hour limit sal
1998,thing seen,2022-05-26,,Twitter for Android,1,0,1,0,en,thing seen
2004,space gun,2022-05-26,USA,Twitter Web App,4,0,0,0,en,space gun
2011,get stock open fund,2022-05-26,Ohio,Twitter for iPhone,0,0,0,0,en,get stock open fund
2012,get stock open fund,2022-05-26,,Twitter for Android,0,0,0,0,en,get stock open fund
2020,look like make move bid buy bet go,2022-05-26,"Los Angeles, CA",Twitter Web App,0,0,0,0,en,look like make move bid buy bet go
2021,astronaut hand made soap watermelon cocoa butter alo vera flower via,2022-05-26,USA,Twitter Web App,1,1,0,0,en,astronaut hand made soap watermelon cocoa butter alo vera flower via
2034,long jack left chart,2022-05-26,,TradingView,1,0,0,0,en,long jack left chart
2048,fine pay collect sell user data,2022-05-26,"Manhattan, NY",Twitter for iPhone,2,0,0,1,en,fine pay collect sell user data
2052,china top photo site launch platform oversea via,2022-05-26,USA,Twitter Web App,2,1,2,2,en,china top photo site launch platform oversea via
2053,month less enthusiast reason dont care mu,2022-05-26,Planet Earth,Twitter Web App,0,0,0,0,en,month less enthusiast reason dont care mu
2056,clip via,2022-05-26,DeCenterized Tokyo🗼⇄NY🗽,Twitter for iPhone,0,0,1,0,en,clip via
2059,chart could tell stock price best final offer buy,2022-05-26,,Twitter Web App,0,0,0,0,en,chart could tell stock price best final offer buy
2060,still social media,2022-05-27,Planet Earth,Twitter Web App,0,0,0,0,en,still social media
2061,best altern buy un,2022-05-27,,ReputationAnalysis,0,0,0,0,en,best altern buy un
2062,chang better,2022-05-27,Ukraine,Twitter for Android,0,0,0,0,en,chang better
2067,weird guy kind giant sit ton board tell he not,2022-05-27,,Twitter for Android,0,0,0,0,en,weird guy kind giant sit ton board tell he not
2069,face court investor bid founder buy look me,2022-05-27,London,Twitter for Android,0,0,0,0,en,face court investor bid founder buy look me
2071,sold share gotten sidetrack day trade,2022-05-27,"Greater Uptown, Houston",Twitter for iPhone,0,0,0,0,en,sold share gotten sidetrack day trade
2072,check,2022-05-27,,Twitter Web App,0,0,0,0,en,check
2076,go go,2022-05-27,San Francisco,Twitter for iPhone,0,0,0,0,en,go go
2082,not,2022-05-27,,Twitter for iPhone,0,0,0,0,en,not
2092,turn nose vote,2022-05-27,,Twitter for Android,0,0,0,0,en,turn nose vote
2102,hi read way rais billion,2022-05-27,,Twitter Web App,0,0,0,0,en,hi read way rais billion
2104,,2022-05-27,"SantaAna, CA",Twitter for Android,0,0,0,0,en,
2108,hey know your open critic think wait week,2022-05-27,,Twitter for iPhone,0,0,0,0,en,hey know your open critic think wait week
2109,hey know your open critic think wait week,2022-05-27,Anonymous,Twitter Web App,57,1,0,4,en,hey know your open critic think wait week
2111,got kick board,2022-05-27,"Tkaronto, Ontario",Twitter for Android,0,0,0,0,en,got kick board
2112,got kick,2022-05-27,Canada,Twitter Web App,1,1,1,3,en,got kick
2114,may director certain elect director,2022-05-27,"Toronto, Canada",Investor Feed,0,0,0,0,en,may director certain elect director
2116,face lawsuit dont soon,2022-05-27,Big Island of Hawaii,Twitter Web App,0,0,0,0,en,face lawsuit dont soon
2117,face court investor bid founder buy,2022-05-27,,Twitter Media Studio,5,0,1,3,en,face court investor bid founder buy
2121,earn much money trade tech giant stock alpha via,2022-05-27,Canada,Twitter Web App,0,0,0,0,en,earn much money trade tech giant stock alpha via
2122,share price,2022-05-27,"New York, NY",proactive_NA,0,0,0,0,en,share price
2123,instead would run poll ask buy back,2022-05-27,"Sun Prairie, WI",Twitter for iPhone,0,0,0,0,en,instead would run poll ask buy back
2124,earn much money trade tech giant stock alpha via,2022-05-27,"California, USA",Twitter for Android,0,0,0,1,en,earn much money trade tech giant stock alpha via
2129,investor sue stock bid musk,2022-05-27,Istanbul,Twitter Media Studio,0,0,0,0,en,investor sue stock bid musk
2130,bode well stock opinion,2022-05-27,"Hubbard, OH",Twitter for iPhone,0,0,0,0,en,bode well stock opinion
2131,work liquid zone form good pip trend cha,2022-05-27,UK Unated Kingdom,Twitter Web App,0,0,0,0,en,work liquid zone form good pip trend cha
2132,,2022-05-27,"Manchester, England",Twitter for iPhone,2,2,0,0,en,
2143,clip via news lawsuit stock,2022-05-27,DeCenterized Tokyo🗼⇄NY🗽,Twitter for iPhone,0,0,1,0,en,clip via news lawsuit stock
2145,call flow market,2022-05-27,,Twitter for Android,0,0,0,0,en,call flow market
2146,billion buy put hold twitter share,2022-05-27,online,Twitter Web App,0,0,0,0,en,billion buy put hold twitter share
2160,kill soap,2022-05-28,USA,LinkedIn,2,0,0,0,en,kill soap
2161,dream us art us math make love light,2022-05-28,USA,LinkedIn,0,0,0,0,en,dream us art us math make love light
2162,dream us art us math make love light,2022-05-28,USA,Twitter Web App,2,0,1,0,en,dream us art us math make love light
2163,saw star reach miss accept sky soap,2022-05-28,USA,Twitter Web App,3,0,1,0,en,saw star reach miss accept sky soap
2164,cant dream longer die soap,2022-05-28,USA,LinkedIn,0,0,0,0,en,cant dream longer die soap
2165,cant dream longer die soap,2022-05-28, Space ,Twitter Web App,0,0,0,0,en,cant dream longer die soap
2166,cant dream longer die soap,2022-05-28,USA,Twitter Web App,0,0,1,1,en,cant dream longer die soap
2167,buy follow x life,2022-05-28,"Manchester, England",Twitter for iPhone,0,0,0,0,en,buy follow x life
2168,kill soap,2022-05-28,USA,Twitter Web App,3,0,1,0,en,kill soap
2169,not recess tho project confess behind margin ca,2022-05-28,,Twitter for iPhone,0,0,0,0,en,not recess tho project confess behind margin ca
2170,buy follow x life,2022-05-28,"Manchester, England",Twitter for iPhone,3,0,0,1,en,buy follow x life
2171,not recess tho project confess behind margin,2022-05-28,"Rent Free, Your Head",Twitter for iPhone,12,0,1,7,en,not recess tho project confess behind margin
2172,want live plant potato dream soap,2022-05-28,USA,Twitter Web App,3,0,2,0,en,want live plant potato dream soap
2173,hope live good god would permit us soap,2022-05-28,USA,LinkedIn,1,0,0,0,en,hope live good god would permit us soap
2174,hope live good god would permit us soap,2022-05-28,USA,Twitter Web App,3,1,9,0,en,hope live good god would permit us soap
2175,born without wing prevent grow coco soap,2022-05-28,USA,LinkedIn,0,0,7,0,en,born without wing prevent grow coco soap
2177,may say dreamer not one hope someday join us world one,2022-05-28,USA,Twitter Web App,1,0,1,0,en,may say dreamer not one hope someday join us world one
2178,dont like free speech go right wing nut job site like truth social,2022-05-28,,TweetDeck,2,0,3,0,en,dont like free speech go right wing nut job site like truth social
2179,dream actress one,2022-05-28,USA,Twitter Web App,2,0,8,0,en,dream actress one
2180,born without wing prevent grow coco soap,2022-05-28,USA,Twitter Web App,0,0,1,0,en,born without wing prevent grow coco soap
2181,dream live live die today dean soap c,2022-05-28, Sol Unicorns ,Twitter Web App,0,0,0,0,en,dream live live die today dean soap c
2182,dream live live die today dean soap,2022-05-28,USA,Twitter Web App,2,0,1,2,en,dream live live die today dean soap
2183,soap,2022-05-28,USA,Twitter Web App,2,0,1,1,en,soap
2187,wait wait wait,2022-05-28,online,Twitter for Android,0,0,0,0,en,wait wait wait
2189,,2022-05-28,"Manchester, England",Twitter for iPhone,0,0,0,0,en,
2192,took photo came weather rain nice day,2022-05-28,Tea-planet☕︎,Twitter for iPhone,2,0,0,0,en,took photo came weather rain nice day
2202,close free bird entrepreneur,2022-05-28,,Twitter for iPad,0,0,0,0,en,close free bird entrepreneur
2204,edit popular demand point look ahead sure need finger,2022-05-28,,Twitter Web App,4,0,0,0,en,edit popular demand point look ahead sure need finger
2221,wait soap,2022-05-28,USA,Twitter Web App,5,1,2,0,en,wait soap
2224,see soap ye organ soap,2022-05-28,USA,Twitter Web App,2,1,1,0,en,see soap ye organ soap
2228,giveaway support,2022-05-29,GodelCity,Twitter Web App,4,0,0,0,en,giveaway support
2230,network,2022-05-29,Canada,Twitter Web App,0,0,0,0,en,network
2234,check trade stock,2022-05-29,"Houston, TX",Twitter Web App,0,0,0,0,en,check trade stock
2239,stand thread regard ton terror,2022-05-29,,Twitter Web App,0,0,0,0,en,stand thread regard ton terror
2240,stand thread regard ton,2022-05-29,Canada,Twitter Web App,2,0,0,3,en,stand thread regard ton
2241,grin,2022-05-29,"Manchester, England",Twitter for iPhone,0,0,0,0,en,grin
2242,,2022-05-29,"Manchester, England",Twitter for iPhone,2,0,0,0,en,
2243,need mani outweigh need one great,2022-05-29,"Manchester, England",Twitter for iPhone,1,0,0,0,en,need mani outweigh need one great
2246,make money trade idea,2022-05-29,,Twitter Web App,0,0,0,0,en,make money trade idea
2247,ye first amend freedom speech buy,2022-05-29,,Twitter Web App,0,0,0,0,en,ye first amend freedom speech buy
2248,art liber soul go,2022-05-29,USA,LinkedIn,1,2,1,0,en,art liber soul go
2249,art liber soul go,2022-05-29,USA,Twitter Web App,1,0,2,0,en,art liber soul go
2250,art without world would not exist soap,2022-05-29,USA,LinkedIn,3,1,1,1,en,art without world would not exist soap
2251,art without world would not exist soap,2022-05-29,USA,Twitter Web App,3,1,1,0,en,art without world would not exist soap
2252,artist life moor soap,2022-05-29,USA,LinkedIn,1,0,0,0,en,artist life moor soap
2253,artist life moor soap,2022-05-29,,inskatestapp,0,0,0,0,en,artist life moor soap
2254,artist life moor soap,2022-05-29,USA,Twitter Web App,1,0,2,1,en,artist life moor soap
2255,art line around thought soap,2022-05-29,USA,LinkedIn,6,0,0,0,en,art line around thought soap
2256,art line around thought soap,2022-05-29,USA,Twitter Web App,3,1,3,0,en,art line around thought soap
2257,work art not begin not art c soap,2022-05-29,USA,Twitter Web App,2,0,3,0,en,work art not begin not art c soap
2258,never paint dream paint soap,2022-05-29,USA,LinkedIn,1,0,0,0,en,never paint dream paint soap
2259,never paint dream paint soap,2022-05-29,USA,Twitter Web App,0,0,1,0,en,never paint dream paint soap
2260,good painter paint pollock soap,2022-05-29,USA,LinkedIn,2,0,0,0,en,good painter paint pollock soap
2261,good painter paint pollock soap,2022-05-29,USA,Twitter Web App,0,0,1,0,en,good painter paint pollock soap
2262,paint grandchild god van soap,2022-05-29,USA,LinkedIn,3,1,0,0,en,paint grandchild god van soap
2263,paint grandchild god van soap,2022-05-29,USA,Twitter Web App,2,0,1,0,en,paint grandchild god van soap
2264,posit artist channel piet soap,2022-05-29,USA,LinkedIn,1,0,0,0,en,posit artist channel piet soap
2265,posit artist channel piet soap b,2022-05-29, Sandbox ,Twitter Web App,0,0,0,0,en,posit artist channel piet soap b
2266,posit artist channel piet soap,2022-05-29,USA,Twitter Web App,0,0,2,1,en,posit artist channel piet soap
2267,artist not labor vision whistler soap,2022-05-29,"Glasgow, UK",Twitter for iPhone,0,0,0,0,en,artist not labor vision whistler soap
2268,artist not labor vision whistler soap,2022-05-29,USA,LinkedIn,1,0,0,1,en,artist not labor vision whistler soap
2269,artist not labor vision whistler soap,2022-05-29,USA,Twitter Web App,1,1,1,0,en,artist not labor vision whistler soap
2270,art wash away soul dust everyday life pablo soap,2022-05-29,USA,Twitter Web App,1,2,1,0,en,art wash away soul dust everyday life pablo soap
2271,object art not creat,2022-05-29,USA,LinkedIn,1,1,1,0,en,object art not creat
2272,object art not creat,2022-05-29,USA,Twitter Web App,0,0,1,0,en,object art not creat
2273,soap,2022-05-29,USA,LinkedIn,0,0,2,0,en,soap
2274,strong work without know stroke come like speech vincent van,2022-05-29,USA,Twitter Web App,1,0,3,0,en,strong work without know stroke come like speech vincent van
2275,paint way keep pablo soap,2022-05-29,USA,LinkedIn,1,0,0,0,en,paint way keep pablo soap
2276,paint way keep pablo soap,2022-05-29,USA,Twitter Web App,0,1,1,0,en,paint way keep pablo soap
2277,found could say thing color shape say way thing word ge,2022-05-29,USA,LinkedIn,2,1,1,0,en,found could say thing color shape say way thing word ge
2278,found could say thing color shape say way thing word ge,2022-05-29,USA,Twitter Web App,4,1,2,0,en,found could say thing color shape say way thing word ge
2279,could say word would reason paint hopper soap,2022-05-29,USA,LinkedIn,3,0,1,0,en,could say word would reason paint hopper soap
2280,could say word would reason paint hopper soap,2022-05-29,USA,Twitter Web App,4,2,3,0,en,could say word would reason paint hopper soap
2281,take soap,2022-05-29,USA,LinkedIn,5,0,2,0,en,take soap
2282,take soap,2022-05-29,USA,Twitter Web App,3,0,3,0,en,take soap
2283,cant wait see next ad recommend hope,2022-05-29,Web3,Twitter Web App,1,0,0,0,en,cant wait see next ad recommend hope
2284,via see alway doge,2022-05-30,USA,Twitter Web App,4,0,2,0,en,via see alway doge
2285,like bought,2022-05-30,,Twitter Web App,1,0,1,0,en,like bought
2286,drive troll soap doge,2022-05-30,USA,LinkedIn,0,0,0,0,en,drive troll soap doge
2289,king soap doge,2022-05-30,USA,Twitter Web App,0,0,1,0,en,king soap doge
2291,soap doge,2022-05-30,USA,Twitter Web App,2,0,1,0,en,soap doge
2292,paint flower not die soap doge,2022-05-30,USA,LinkedIn,0,0,0,0,en,paint flower not die soap doge
2293,paint flower not die soap doge,2022-05-30,USA,Twitter Web App,2,0,1,0,en,paint flower not die soap doge
2294,paint beauti art soap doge,2022-05-30,USA,LinkedIn,1,0,0,0,en,paint beauti art soap doge
2295,paint beauti art soap doge,2022-05-30,USA,Twitter Web App,1,0,1,0,en,paint beauti art soap doge
2296,start paint didnt know talent talent,2022-05-30,USA,LinkedIn,1,0,0,0,en,start paint didnt know talent talent
2297,start paint didnt know talent talent,2022-05-30,USA,Twitter Web App,2,0,1,0,en,start paint didnt know talent talent
2298,world look like paint soap doge,2022-05-30,USA,LinkedIn,3,0,0,0,en,world look like paint soap doge
2299,world look like paint soap doge,2022-05-30,USA,Twitter Web App,0,1,1,0,en,world look like paint soap doge
2300,share price excess year take quick look stack,2022-05-30,,Twitter for Advertisers,2,0,0,0,en,share price excess year take quick look stack
2314,surfer hand made soap watermelon cocoa butter alo vera flower organ vitamin soap,2022-05-30,USA,LinkedIn,4,1,0,0,en,surfer hand made soap watermelon cocoa butter alo vera flower organ vitamin soap
2315,surfer hand made soap watermelon cocoa butter alo vera flower organ vitamin soap,2022-05-30,USA,Twitter Web App,2,1,1,0,en,surfer hand made soap watermelon cocoa butter alo vera flower organ vitamin soap
2317,write day trade rule live die person rule,2022-05-30,,Twitter Web App,0,0,0,0,en,write day trade rule live die person rule
2318,tweet news,2022-05-30,,Twitter for Android,0,0,0,0,en,tweet news
2320,check medic round per via,2022-05-30,USA,Twitter Web App,1,0,0,0,en,check medic round per via
2323,regard p,2022-05-30,,Twitter Web App,0,0,0,0,en,regard p
2324,paint not mark soap,2022-05-30,USA,LinkedIn,1,1,0,0,en,paint not mark soap
2325,paint not mark soap,2022-05-30,USA,Twitter Web App,1,1,1,0,en,paint not mark soap
2326,paint thing well difficult soap,2022-05-30,USA,LinkedIn,0,0,2,0,en,paint thing well difficult soap
2327,paint thing well difficult soap,2022-05-30,USA,Twitter Web App,1,0,3,0,en,paint thing well difficult soap
2328,hate flower paint model dont move,2022-05-30,USA,LinkedIn,1,0,1,0,en,hate flower paint model dont move
2329,hate flower paint model dont move,2022-05-30,USA,Twitter Web App,2,1,2,0,en,hate flower paint model dont move
2330,true artist not one one other dali soap,2022-05-30,USA,LinkedIn,1,1,0,0,en,true artist not one one other dali soap
2331,soap,2022-05-30,USA,Twitter Web App,1,0,0,0,en,soap
2332,paint thing paint differ thing soap,2022-05-30,USA,LinkedIn,1,0,0,0,en,paint thing paint differ thing soap
2333,paint thing paint differ thing soap,2022-05-30,USA,Twitter Web App,2,0,1,0,en,paint thing paint differ thing soap
2336,saw angel set free soap,2022-05-30,USA,LinkedIn,2,1,0,0,en,saw angel set free soap
2337,saw angel set free soap,2022-05-30,USA,Twitter Web App,1,0,2,0,en,saw angel set free soap
