,text,time,location,source,like_count,quote_count,reply_count,retweet_count,lang,split_text
1398,show us fake everyth fakecorrupt trade freshli print money,2022-05-19,"Kingdom Of The South, Texas",Twitter for iPhone,0,0,0,0,en,"['show', 'us', 'fake', 'everyth', 'fakecorrupt', 'trade', 'freshli', 'print', 'money']"
1399,show us fake everyth fakecorrupt trade freshli print mone httpstcorqqlxgsmcg,2022-05-19,,Twitter Web App,2,0,0,1,en,"['show', 'us', 'fake', 'everyth', 'fakecorrupt', 'trade', 'freshli', 'print', 'mone', 'httpstcorqqlxgsmcg']"
1400,fed given warn notic tweet deem misinform need protect httpstcoeavt3be51m,2022-05-19,"""All around this world""",Twitter for iPhone,0,0,0,0,en,"['fed', 'given', 'warn', 'notic', 'tweet', 'deem', 'misinform', 'need', 'protect', 'httpstcoeavt3be51m']"
1401,37 instead 54,2022-05-19,,Twitter for iPhone,0,0,0,0,en,"['37', 'instead', '54']"
1402,best project right accumul bot mean organ follow w sublimin tweet,2022-05-19,"Boston, MA",Twitter for iPhone,0,0,0,0,en,"['best', 'project', 'right', 'accumul', 'bot', 'mean', 'organ', 'follow', 'w', 'sublimin', 'tweet']"
1403,best project right accumul bot mean organ follow w sublimin twee httpstcorboafom2mx,2022-05-19,"Boston, MA",Twitter for iPhone,1,1,0,1,en,"['best', 'project', 'right', 'accumul', 'bot', 'mean', 'organ', 'follow', 'w', 'sublimin', 'twee', 'httpstcorboafom2mx']"
1405,coward appreci elonmusk oftruth speech httpstcobiulpyhxk,2022-05-19,"London, England",Twitter for iPhone,0,0,0,0,en,"['coward', 'appreci', 'elonmusk', 'oftruth', 'speech', 'httpstcobiulpyhxk']"
1406,twittermusk deal proceed expect execut tell staff fintwit fintech optionsflow trade,2022-05-19,"New Jersey, USA",Twitter Web App,0,0,0,0,en,"['twittermusk', 'deal', 'proceed', 'expect', 'execut', 'tell', 'staff', 'fintwit', 'fintech', 'optionsflow', 'trade']"
1407,twittermusk deal proceed expect execut tell staff fintwit fintech optionsflow httpstcohurbyht920,2022-05-19,"Dallas, TX",TweetDeck,9,1,2,2,en,"['twittermusk', 'deal', 'proceed', 'expect', 'execut', 'tell', 'staff', 'fintwit', 'fintech', 'optionsflow', 'httpstcohurbyht920']"
1408,still bleed share holder demand p nft btc doge poorelon httpstco3l3worcjwp,2022-05-19,USA,Twitter Web App,1,1,1,0,en,"['still', 'bleed', 'share', 'holder', 'demand', 'p', 'nft', 'btc', 'doge', 'poorelon', 'httpstco3l3worcjwp']"
1410,fuck touch think wave2022 httpstcotbfghapph8,2022-05-19,"New York, NY",Twitter for iPhone,2,0,0,1,en,"['fuck', 'touch', 'think', 'wave2022', 'httpstcotbfghapph8']"
1411,need muskbuytwitt start fake httpstco4jwaimgbih,2022-05-19,Tel Aviv,Twitter for iPhone,0,0,0,0,en,"['need', 'muskbuytwitt', 'start', 'fake', 'httpstco4jwaimgbih']"
1413,im scroll feed normal see tweet right away past day httpstcomeumimwhbt,2022-05-19,,Twitter for iPhone,0,0,0,0,en,"['im', 'scroll', 'feed', 'normal', 'see', 'tweet', 'right', 'away', 'past', 'day', 'httpstcomeumimwhbt']"
1414,help pleas im lose shirt stock tesla turn right,2022-05-19,"New York, NY",Twitter for iPhone,0,0,0,0,en,"['help', 'pleas', 'im', 'lose', 'shirt', 'stock', 'tesla', 'turn', 'right']"
1415,joke get sarcasm want liar back spread lie get free speech h,2022-05-19,USA,Twitter Web App,0,0,0,0,en,"['joke', 'get', 'sarcasm', 'want', 'liar', 'back', 'spread', 'lie', 'get', 'free', 'speech', 'h']"
1416,twitter valu drop 30 set stage cool 10 billion discount deal via httpstconx34wpanba,2022-05-19,SoCal,Twitter for iPhone,0,0,0,0,en,"['twitter', 'valu', 'drop', '30', 'set', 'stage', 'cool', '10', 'billion', 'discount', 'deal', 'via', 'httpstconx34wpanba']"
1417,joke get sarcasm want liar back spread lie get free spe httpstconyjnfiyxba,2022-05-19,Beaching in nearest pool,Twitter for Mac,2,0,0,1,en,"['joke', 'get', 'sarcasm', 'want', 'liar', 'back', 'spread', 'lie', 'get', 'free', 'spe', 'httpstconyjnfiyxba']"
1419,tube tok fyp foryou foryoupag foryourpag tokvir musktwitt,2022-05-19,"Chicago, IL",Twitter for iPhone,0,0,0,0,en,"['tube', 'tok', 'fyp', 'foryou', 'foryoupag', 'foryourpag', 'tokvir', 'musktwitt']"
1422,unless form doubl bottom 362550 rangethat could make thing interest given dump httpstcovoediq6mnz,2022-05-19,The Bayou or Your Mom's House,Twitter Web App,0,0,0,0,en,"['unless', 'form', 'doubl', 'bottom', '362550', 'rangethat', 'could', 'make', 'thing', 'interest', 'given', 'dump', 'httpstcovoediq6mnz']"
1423,yessss let move even 30,2022-05-19,München,Twitter for Android,0,0,0,0,en,"['yessss', 'let', 'move', 'even', '30']"
1424,inde market tank mo bid excess 54share insan amp total di httpstcor5yuboidak,2022-05-19,"Borsetshire, England, UK",Twitter Web App,0,0,0,0,en,"['inde', 'market', 'tank', 'mo', 'bid', 'excess', '54share', 'insan', 'amp', 'total', 'di', 'httpstcor5yuboidak']"
1426,aei realli screw investor 10 021 11 month scam httpstconugdlm6h1k,2022-05-19,,Twitter Web App,0,0,0,0,en,"['aei', 'realli', 'screw', 'investor', '10', '021', '11', 'month', 'scam', 'httpstconugdlm6h1k']"
1427,musk bid reignit public vs privat debat investor look advantag go httpstcoltrbuzd3mh,2022-05-19,"London, England",Twitter Web App,3,0,0,0,en,"['musk', 'bid', 'reignit', 'public', 'vs', 'privat', 'debat', 'investor', 'look', 'advantag', 'go', 'httpstcoltrbuzd3mh']"
1428,spuriou nonsens falsifi voodoo math public file sec obvi valuat httpstcohd8inuutsr,2022-05-19,,Twitter for iPhone,0,0,0,0,en,"['spuriou', 'nonsens', 'falsifi', 'voodoo', 'math', 'public', 'file', 'sec', 'obvi', 'valuat', 'httpstcohd8inuutsr']"
1430,need verifi actual number real human account appear httpstcouktxgofrq3,2022-05-19,,Twitter for iPhone,0,0,0,0,en,"['need', 'verifi', 'actual', 'number', 'real', 'human', 'account', 'appear', 'httpstcouktxgofrq3']"
1431,know facebook done uneth experi user tok httpstcotdlmynjvmk,2022-05-19,"Wyoming, USA",Twitter for iPhone,0,0,0,0,en,"['know', 'facebook', 'done', 'uneth', 'experi', 'user', 'tok', 'httpstcotdlmynjvmk']"
1432,tube tok fyp foryou foryoupag foryourpag tokvir musktwitt httpstcowhb2htlcg2,2022-05-19,"Chicago, IL",Twitter for iPhone,1,0,0,1,en,"['tube', 'tok', 'fyp', 'foryou', 'foryoupag', 'foryourpag', 'tokvir', 'musktwitt', 'httpstcowhb2htlcg2']"
1433,sit wonder mani 427 follow bot wednesdaythought motiv,2022-05-19,"Rock Hill, SC",Twitter for iPhone,0,0,0,0,en,"['sit', 'wonder', 'mani', '427', 'follow', 'bot', 'wednesdaythought', 'motiv']"
1434,see uptick chatter wallstreetbet last 24 hour via httpstcotywnbqe0co twtr httpstco8yzbrdxxbx,2022-05-19,,topstonks,0,0,0,0,en,"['see', 'uptick', 'chatter', 'wallstreetbet', 'last', '24', 'hour', 'via', 'httpstcotywnbqe0co', 'twtr', 'httpstco8yzbrdxxbx']"
1435,check analysi httpstconib1e3rpjn,2022-05-19,Islamic Republic of Iran,Twitter Web App,0,0,0,0,en,"['check', 'analysi', 'httpstconib1e3rpjn']"
1436,smartchain bsc address 0xc8a6459821d5a261e12d229da1bb4cd1de174155,2022-05-19,,Twitter Web App,0,0,0,0,en,"['smartchain', 'bsc', 'address', '0xc8a6459821d5a261e12d229da1bb4cd1de174155']"
1437,not bot retweet confirm lol notabot retweet expos bot like,2022-05-19,,Twitter for iPhone,1,0,0,0,en,"['not', 'bot', 'retweet', 'confirm', 'lol', 'notabot', 'retweet', 'expos', 'bot', 'like']"
1438,practic consult took fee front acquir share secretli discount,2022-05-19,USA,Twitter for iPhone,0,0,0,0,en,"['practic', 'consult', 'took', 'fee', 'front', 'acquir', 'share', 'secretli', 'discount']"
1439,commit fraud bet fraud still thing,2022-05-19,Lost in a world of shadows,Twitter Web App,0,0,0,0,en,"['commit', 'fraud', 'bet', 'fraud', 'still', 'thing']"
1440,sinc probabl not buy slowli time say good bye teeni yulia first nude ph httpstcobehimt50ay,2022-05-19,Spain,Twitter Web App,10,0,3,0,en,"['sinc', 'probabl', 'not', 'buy', 'slowli', 'time', 'say', 'good', 'bye', 'teeni', 'yulia', 'first', 'nude', 'ph', 'httpstcobehimt50ay']"
1441,believ free speech tri hide rightw view look like real propaganda view httpstcoofrniuza3c,2022-05-19,,Twitter for iPhone,1,0,0,0,en,"['believ', 'free', 'speech', 'tri', 'hide', 'rightw', 'view', 'look', 'like', 'real', 'propaganda', 'view', 'httpstcoofrniuza3c']"
1442,2w algo technic analysi chart httpstcolbxwjqz8ak,2022-05-19,Monaco,TradingView,1,0,0,0,en,"['2w', 'algo', 'technic', 'analysi', 'chart', 'httpstcolbxwjqz8ak']"
1443,2 follow q sec formal file inaccuraci 522 tech musktwitt full conferenc httpstcoga28jvrvii,2022-05-19,,Twitter for iPhone,0,0,0,0,en,"['2', 'follow', 'q', 'sec', 'formal', 'file', 'inaccuraci', '522', 'tech', 'musktwitt', 'full', 'conferenc', 'httpstcoga28jvrvii']"
1444,spread monkeypox,2022-05-19,upstate NY,Twitter for iPhone,0,0,0,0,en,"['spread', 'monkeypox']"
1445,run big dog build best ev shoot reusabl x rocket space httpstcozgakhrwcd9,2022-05-19,"Abinger Hammer, Surrey Hills",Twitter for iPhone,0,0,0,0,en,"['run', 'big', 'dog', 'build', 'best', 'ev', 'shoot', 'reusabl', 'x', 'rocket', 'space', 'httpstcozgakhrwcd9']"
1446,undef far ltm make accur call took profit fed piss everyon punch bowl httpstco4siywlhnki,2022-05-19,,Twitter for iPhone,0,0,0,0,en,"['undef', 'far', 'ltm', 'make', 'accur', 'call', 'took', 'profit', 'fed', 'piss', 'everyon', 'punch', 'bowl', 'httpstco4siywlhnki']"
1447,report yet respond offer buy compani review invest,2022-05-19,,Twitter Web App,0,0,0,0,en,"['report', 'yet', 'respond', 'offer', 'buy', 'compani', 'review', 'invest']"
1448,3695 356 70830700,2022-05-19,,Twitter Web App,0,0,0,0,en,"['3695', '356', '70830700']"
1449,jame keef go us wait tomorrow next bomb drop invest,2022-05-19,"Boston, MA",Twitter for iPhone,0,0,0,0,en,"['jame', 'keef', 'go', 'us', 'wait', 'tomorrow', 'next', 'bomb', 'drop', 'invest']"
1450,hey im 5k bought news immin purchas help brother,2022-05-19,That little tab in Minnesota,Twitter Web App,0,0,0,0,en,"['hey', 'im', '5k', 'bought', 'news', 'immin', 'purchas', 'help', 'brother']"
1451,youarerich happen peopl account like die tsla doge httpstcov4cb2ojnwv,2022-05-19,USA,Twitter Web App,1,0,1,0,en,"['youarerich', 'happen', 'peopl', 'account', 'like', 'die', 'tsla', 'doge', 'httpstcov4cb2ojnwv']"
1453,twitter manag appar ensur compani would not profit defraud investor addit,2022-05-19,,Twitter for Android,0,0,0,0,en,"['twitter', 'manag', 'appar', 'ensur', 'compani', 'would', 'not', 'profit', 'defraud', 'investor', 'addit']"
1454,screw pooch seem 37 710 37 high still drop would,2022-05-19,18702,Twitter for Android,0,0,0,0,en,"['screw', 'pooch', 'seem', '37', '710', '37', 'high', 'still', 'drop', 'would']"
1456,ruin b emot,2022-05-19,Australia,Twitter for iPhone,1,0,0,0,en,"['ruin', 'b', 'emot']"
1458,jame keef go us wait tomorrow next bomb drop invest httpstcotl1gsytymo,2022-05-19,"Boston, MA",Twitter for iPhone,2,0,0,1,en,"['jame', 'keef', 'go', 'us', 'wait', 'tomorrow', 'next', 'bomb', 'drop', 'invest', 'httpstcotl1gsytymo']"
1459,bad deal right market fall alraedi 30 sinc decid buy httpstcogfufitxm2b,2022-05-19,,Twitter Web App,0,0,0,0,en,"['bad', 'deal', 'right', 'market', 'fall', 'alraedi', '30', 'sinc', 'decid', 'buy', 'httpstcogfufitxm2b']"
1460,sad cyborg girl number 2 teaser girl neuralink transhuman augmentedr httpstcox11yidh2mx,2022-05-19,"Austin, TX",Twitter for iPhone,5,0,0,0,en,"['sad', 'cyborg', 'girl', 'number', '2', 'teaser', 'girl', 'neuralink', 'transhuman', 'augmentedr', 'httpstcox11yidh2mx']"
1461,would awesom hedg httpstcoqg0kvclgmq,2022-05-19,,Twitter for iPhone,7,0,0,0,en,"['would', 'awesom', 'hedg', 'httpstcoqg0kvclgmq']"
1462,send bbc porn nsfw bbc nsfwtwt,2022-05-19,,Twitter Web App,6,0,0,0,en,"['send', 'bbc', 'porn', 'nsfw', 'bbc', 'nsfwtwt']"
1463,break news ape order tesla inventori buy stock own peopl httpstcodvs6jfnl83,2022-05-19,"Florida, USA",Twitter for Android,1,0,0,0,en,"['break', 'news', 'ape', 'order', 'tesla', 'inventori', 'buy', 'stock', 'own', 'peopl', 'httpstcodvs6jfnl83']"
1464,support till leav,2022-05-20,Beyond the ice wall,Twitter for iPhone,1,0,0,0,en,"['support', 'till', 'leav']"
1465,gf redux vito corleon agre see bc heard seriou man treat respect virgil sol httpstco0cppeb9ci,2022-05-20,"Rent Free, Your Head",Twitter for iPhone,12,0,1,8,en,"['gf', 'redux', 'vito', 'corleon', 'agre', 'see', 'bc', 'heard', 'seriou', 'man', 'treat', 'respect', 'virgil', 'sol', 'httpstco0cppeb9ci']"
1468,5 deal 40 meme coke,2022-05-20,United States,Twitter for iPhone,1,0,0,1,en,"['5', 'deal', '40', 'meme', 'coke']"
1471,lmao go buy democrat unleash anger want back deal twitter httpstcomtj7oz4gi9,2022-05-20,,Twitter for iPhone,3,0,1,0,en,"['lmao', 'go', 'buy', 'democrat', 'unleash', 'anger', 'want', 'back', 'deal', 'twitter', 'httpstcomtj7oz4gi9']"
1472,want join wienersforelon let stand tall proud even short stumpi httpstcogkmsavkryo,2022-05-20,,Twitter for Android,0,0,0,0,en,"['want', 'join', 'wienersforelon', 'let', 'stand', 'tall', 'proud', 'even', 'short', 'stumpi', 'httpstcogkmsavkryo']"
1473,littlenoodl littlemuski httpstcoe0rgzccnl6 httpstcopdvs5vvmmr,2022-05-20,USA,Twitter Web App,0,0,0,0,en,"['littlenoodl', 'littlemuski', 'httpstcoe0rgzccnl6', 'httpstcopdvs5vvmmr']"
1476,think bad thing came uniqu busi plan would actual httpstcogk2llrxxez,2022-05-20,"Manchester, England",Twitter for iPhone,1,1,0,0,en,"['think', 'bad', 'thing', 'came', 'uniqu', 'busi', 'plan', 'would', 'actual', 'httpstcogk2llrxxez']"
1477,tsla bikini hot 27500000 httpstcozcsrkap8jk,2022-05-20,USA,Twitter Web App,0,0,0,0,en,"['tsla', 'bikini', 'hot', '27500000', 'httpstcozcsrkap8jk']"
1478,base evenmusk,2022-05-20,,Twitter for iPhone,0,0,0,0,en,"['base', 'evenmusk']"
1480,littl dab invest today show solidar,2022-05-20,,Twitter Web App,0,0,0,0,en,"['littl', 'dab', 'invest', 'today', 'show', 'solidar']"
1482,question twitteroff ng httpstcosd9oeu3fdp,2022-05-20,"Detroit, MI",Twitter for iPhone,2,0,0,5,en,"['question', 'twitteroff', 'ng', 'httpstcosd9oeu3fdp']"
1483,law firm longer want repres done tsla tslaq,2022-05-20,"Key West, FL",Twitter Web App,0,0,0,0,en,"['law', 'firm', 'longer', 'want', 'repres', 'done', 'tsla', 'tslaq']"
1484,law firm longer want repres done tsla tslaq httpstcoqqyfnoo3q,2022-05-20,"Chicago, IL",Twitter for iPhone,5,0,1,1,en,"['law', 'firm', 'longer', 'want', 'repres', 'done', 'tsla', 'tslaq', 'httpstcoqqyfnoo3q']"
1485,pe ratio 409444 consider lower sector median make compani undervalu httpstcow1blnrtqxi,2022-05-20,,stockosaur.com,0,0,0,0,en,"['pe', 'ratio', '409444', 'consider', 'lower', 'sector', 'median', 'make', 'compani', 'undervalu', 'httpstcow1blnrtqxi']"
1486,tsla call black eye tesla nice way put,2022-05-20,,Twitter for iPhone,0,0,1,0,en,"['tsla', 'call', 'black', 'eye', 'tesla', 'nice', 'way', 'put']"
1487,broken stock serious 2 year watch chart someon abandon hope get th httpstcorcffmdiytx,2022-05-20,upstate NY,Twitter for iPhone,0,0,0,0,en,"['broken', 'stock', 'serious', '2', 'year', 'watch', 'chart', 'someon', 'abandon', 'hope', 'get', 'th', 'httpstcorcffmdiytx']"
1488,could liter shoot someon middl 5th avenu still support fight free speech httpstcoysjsrkykx,2022-05-20,"McLean, VA",Twitter for iPhone,0,0,0,0,en,"['could', 'liter', 'shoot', 'someon', 'middl', '5th', 'avenu', 'still', 'support', 'fight', 'free', 'speech', 'httpstcoysjsrkykx']"
1490,look ape fee avail monkeypox assist invest,2022-05-20,upstate NY,Twitter for iPhone,0,0,0,0,en,"['look', 'ape', 'fee', 'avail', 'monkeypox', 'assist', 'invest']"
1491,odd shut account buy compani sinc spea httpstcotanut8h9t,2022-05-20,"Southlake, TX",Twitter for iPad,0,0,0,0,en,"['odd', 'shut', 'account', 'buy', 'compani', 'sinc', 'spea', 'httpstcotanut8h9t']"
1493,see uptick chatter wallstreetbet last 24 hour via httpstcotywnbqe0co twtr httpstcoupgu6ovmsd,2022-05-20,,topstonks,0,0,0,0,en,"['see', 'uptick', 'chatter', 'wallstreetbet', 'last', '24', 'hour', 'via', 'httpstcotywnbqe0co', 'twtr', 'httpstcoupgu6ovmsd']"
1495,velvet khanliv tjtokyospidey man style httpstcodji2fi2ba7,2022-05-20,"Los Angeles, CA",Twitter for iPhone,0,0,0,0,en,"['velvet', 'khanliv', 'tjtokyospidey', 'man', 'style', 'httpstcodji2fi2ba7']"
1496,stock fall whole lot walk away jacob marketnew httpstco9djbkxof7o,2022-05-20,"London, UK",iNVEZZ,1,0,0,0,en,"['stock', 'fall', 'whole', 'lot', 'walk', 'away', 'jacob', 'marketnew', 'httpstco9djbkxof7o']"
1497,know phrase stay lane ever appropri wha,2022-05-20,,Twitter for Android,0,0,0,0,en,"['know', 'phrase', 'stay', 'lane', 'ever', 'appropri', 'wha']"
1500,geniou keep show women person tsla charger mother nft btc httpstcogega3fkwai,2022-05-20,USA,Twitter Web App,2,1,0,0,en,"['geniou', 'keep', 'show', 'women', 'person', 'tsla', 'charger', 'mother', 'nft', 'btc', 'httpstcogega3fkwai']"
1501,tsla trade,2022-05-20,"Dhaka, Bangladesh",Twitter Web App,1,0,0,0,en,"['tsla', 'trade']"
1502,lock la httpstcokwmr0mfqoq,2022-05-20,USA,Twitter Web App,0,0,0,0,en,"['lock', 'la', 'httpstcokwmr0mfqoq']"
1503,full shit bun bun april 25 2022 takeov oftwitt httpstcortcjv0j58k,2022-05-20,Pittsburgh PA ,Twitter Web App,2,0,0,0,en,"['full', 'shit', 'bun', 'bun', 'april', '25', '2022', 'takeov', 'oftwitt', 'httpstcortcjv0j58k']"
1504,isnt buy httpstco01jvbq3ju3,2022-05-20,"Lexington, KY",Twitter for Android,1,0,0,0,en,"['isnt', 'buy', 'httpstco01jvbq3ju3']"
1515,know phrase stay lane ever appropri world httpstcoapmwvlorcp,2022-05-20,,Twitter for iPhone,0,0,0,1,en,"['know', 'phrase', 'stay', 'lane', 'ever', 'appropri', 'world', 'httpstcoapmwvlorcp']"
1516,see discuss fin tv spx bear mkt nonsens 20 threshold label yo httpstcohoo6a6kirj,2022-05-20,,Twitter Web App,3,0,0,0,en,"['see', 'discuss', 'fin', 'tv', 'spx', 'bear', 'mkt', 'nonsens', '20', 'threshold', 'label', 'yo', 'httpstcohoo6a6kirj']"
1517,know phrase stay lane ever appropri httpstcoybjaun6v0o,2022-05-20,,Twitter for iPhone,18,0,0,2,en,"['know', 'phrase', 'stay', 'lane', 'ever', 'appropri', 'httpstcoybjaun6v0o']"
1518,know phrase stay lane ever appropri world httpstco3gelia2zol,2022-05-20,,Twitter for iPhone,2,0,0,0,en,"['know', 'phrase', 'stay', 'lane', 'ever', 'appropri', 'world', 'httpstco3gelia2zol']"
1519,think that good part,2022-05-20,"Rahimyar Khan, Pakistan",Twitter for Android,1,0,0,0,en,"['think', 'that', 'good', 'part']"
1520,delet like 7 bot follow list user name need mani number glad httpstcoeogpas1xji,2022-05-20,,Twitter for iPad,1,0,1,2,en,"['delet', 'like', '7', 'bot', 'follow', 'list', 'user', 'name', 'need', 'mani', 'number', 'glad', 'httpstcoeogpas1xji']"
1521,think stalk peopl profil make pop follow follow,2022-05-20,📍Texas ,Twitter for iPhone,2,0,0,0,en,"['think', 'stalk', 'peopl', 'profil', 'make', 'pop', 'follow', 'follow']"
1522,760 660 day elonmusk get attack freespeech buyout deal not helpi httpstcofq8feorv5z,2022-05-20,"California, USA",TWEET.PHOTO,0,0,0,0,en,"['760', '660', 'day', 'elonmusk', 'get', 'attack', 'freespeech', 'buyout', 'deal', 'not', 'helpi', 'httpstcofq8feorv5z']"
1523,hellhol tweet,2022-05-20,,Twitter for iPhone,0,0,0,0,en,"['hellhol', 'tweet']"
1524,check michael ss video tok httpstcohmyc5ih864 rippl alien,2022-05-20,,Twitter for iPhone,0,0,0,0,en,"['check', 'michael', 'ss', 'video', 'tok', 'httpstcohmyc5ih864', 'rippl', 'alien']"
1525,start look way comic someon way much fun peopl expens,2022-05-20,,Twitter Web App,0,0,0,1,en,"['start', 'look', 'way', 'comic', 'someon', 'way', 'much', 'fun', 'peopl', 'expens']"
1526,wonder madoff got troubl sneak bread back mess hall cell like httpstcohwlonieruz,2022-05-20,upstate NY,Twitter for iPhone,0,0,0,0,en,"['wonder', 'madoff', 'got', 'troubl', 'sneak', 'bread', 'back', 'mess', 'hall', 'cell', 'like', 'httpstcohwlonieruz']"
1528,oversold cc httpstcontbbewzg6m,2022-05-20,"Blockchain, ₿itcoin USA",Twitter for Android,2,0,2,0,en,"['oversold', 'cc', 'httpstcontbbewzg6m']"
1529,algo technic analysi histor 618 long yellow blue algo profit target sh httpstcor0uqmlnxeg,2022-05-20,Monaco,Buffer,1,0,0,0,en,"['algo', 'technic', 'analysi', 'histor', '618', 'long', 'yellow', 'blue', 'algo', 'profit', 'target', 'sh', 'httpstcor0uqmlnxeg']"
1530,promot notic space event make sens stock market swing one big ste httpstco4u9ipjmzab,2022-05-20,,Twitter Web App,1,0,0,0,en,"['promot', 'notic', 'space', 'event', 'make', 'sens', 'stock', 'market', 'swing', 'one', 'big', 'ste', 'httpstco4u9ipjmzab']"
1531,httpstcoaggu5frdh1,2022-05-20,fort lauderdale,Twitter for Android,0,0,0,0,en,['httpstcoaggu5frdh1']
1532,get fix asshol blather fool talk fuck job,2022-05-20,,Twitter for iPhone,0,0,0,0,en,"['get', 'fix', 'asshol', 'blather', 'fool', 'talk', 'fuck', 'job']"
1534,absolut way buy junk time pull rip cord let sink massiv httpstcoeovv0wiwi,2022-05-20,"New York, NY",Twitter Web App,0,0,0,0,en,"['absolut', 'way', 'buy', 'junk', 'time', 'pull', 'rip', 'cord', 'let', 'sink', 'massiv', 'httpstcoeovv0wiwi']"
1535,,2022-05-20,Consero Deletum,Twitter for iPhone,0,0,0,0,en,[]
1537,im short way buy junk full woke puke bot,2022-05-20,"New York, NY",Twitter Web App,0,0,0,0,en,"['im', 'short', 'way', 'buy', 'junk', 'full', 'woke', 'puke', 'bot']"
1539,lolsoci becom freedom platform got better mu httpstcom37hazdu56,2022-05-20,,Twitter Web App,0,0,0,0,en,"['lolsoci', 'becom', 'freedom', 'platform', 'got', 'better', 'mu', 'httpstcom37hazdu56']"
